year,coc_number,coc_name
2013,MD-504,Howard County
2013,MD-600,Prince George's County
2013,MD-512,Hagerstown/Washington County
2013,MD-513,"Wicomico, Somerset, Worcester Counties"
2013,ME-502,Portland
2013,ME-500,Maine Balance of State
2013,MI-513,"Marquette, Alger Counties"
2013,MI-500,Michigan Balance of State
2013,MI-504,"Pontiac, Royal Oak/Oakland County"
2013,MI-501,Detroit
2013,MI-509,Ann Arbor/Washtenaw County
2013,MI-523,Eaton County
2013,MI-507,"Portage, Kalamazoo City & County"
2013,MI-519,Holland/Ottawa County
2013,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County"
2013,MI-503,"Saint Clair Shores, Warren/Macomb County"
2013,MI-516,"Norton Shores, Muskegon City & County"
2013,MI-506,Grand Rapids/Wyoming/Kent County
2013,MI-505,Flint/Genesee County
2013,MI-512,"Grand Traverse, Antrim, Leelanau Counties"
2013,MI-514,Battle Creek/Calhoun County
2013,MI-508,"Lansing, East Lansing/Ingham County"
2013,MI-511,Lenawee County
2013,MI-518,Livingston County
2013,MI-515,Monroe City & County
2013,MI-517,Jackson City & County
2013,MI-510,Saginaw City & County
2013,MN-504,Northeast Minnesota
2013,MN-500,Minneapolis/Hennepin County
2013,MN-509,Duluth/Saint Louis County
2013,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties"
2013,MN-505,Saint Cloud/Central Minnesota
2013,MN-506,Northwest Minnesota
2013,MN-511,Southwest Minnesota
2013,MN-501,Saint Paul/Ramsey County
2013,MN-502,Rochester/Southeast Minnesota
2013,MN-508,Moorhead/West Central Minnesota
2013,MO-604,"Kansas City, Independence, Lee's Summit/Jackson County"
2013,MO-600,"Springfield/Greene, Christian, Webster Counties"
2013,MO-603,"Saint Joseph/Andrew, Buchanan, DeKalb Counties"
2013,MO-606,Missouri Balance of State
2013,MO-503,"Saint Charles City & County, Lincoln, Warren Counties"
2013,MO-602,"Joplin/Jasper, Newton Counties"
2013,MO-500,Saint Louis County
2013,MO-501,Saint Louis
2013,MS-501,Mississippi Balance of State
2013,MS-503,Gulf Port/Gulf Coast Regional
2013,MS-500,"Jackson/Rankin, Madison Counties"
2013,MT-500,Montana Statewide
2013,NC-502,Durham City & County
2013,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties"
2013,NC-501,Asheville/Buncombe County
2013,NC-503,North Carolina Balance of State
2013,NC-513,Chapel Hill/Orange County
2013,NC-507,Raleigh/Wake County
2013,NC-500,Winston-Salem/Forsyth County
2013,NC-505,Charlotte/Mecklenburg County
2013,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties"
2013,NC-511,Fayetteville/Cumberland County
2013,NC-504,"Greensboro, High Point"
2013,NC-516,Northwest North Carolina
2013,ND-500,North Dakota Statewide
2013,NE-500,Nebraska Balance of State
2013,NE-502,Lincoln
2013,NE-501,"Omaha, Council Bluffs"
2013,NH-500,New Hampshire Balance of State
2013,NH-501,Manchester
2013,NH-502,Nashua/Hillsborough County
2013,NJ-508,Monmouth County
2013,NJ-516,"Warren, Sussex, Hunterdon Counties"
2013,NJ-501,Bergen County
2013,NJ-513,Somerset County
2013,NJ-510,Lakewood Township/Ocean County
2013,NJ-502,Burlington County
2013,NJ-503,Camden City & County
2013,NJ-518,Ocean City/Cape May County
2013,NJ-500,Atlantic City & County
2013,NJ-506,"Jersey City, Bayonne/Hudson County"
2013,NJ-507,New Brunswick/Middlesex County
2013,NJ-504,Newark/Essex County
2013,NJ-509,Morris County
2013,NJ-511,Paterson/Passaic County
2013,NJ-512,Salem County
2013,NJ-514,Trenton/Mercer County
2013,NJ-515,Elizabeth/Union County
2013,NM-501,New Mexico Balance of State
2013,NM-500,Albuquerque
2013,NV-502,Nevada Balance of State
2013,NV-500,Las Vegas/Clark County
2013,NV-501,"Reno, Sparks/Washoe County"
2013,NY-503,Albany City & County
2013,NY-523,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties"
2013,NY-600,New York City
2013,NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2013,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/Huntington"
2013,NY-502,Auburn/Cayuga County
2013,NY-508,"Buffalo, Niagara Falls/Erie, Niagara Counties"
2013,NY-507,Schenectady City & County
2013,NY-511,"Binghamton/Union Town/Broome, Otsego, Chenango, Cortland Counties"
2013,NY-500,"Rochester, Irondequoit, Greece/Monroe County"
2013,NY-505,Syracuse/Onondaga County
2013,NY-512,Troy/Rensselaer County
2013,NY-504,Cattaraugus County
2013,NY-518,"Utica, Rome/Oneida, Madison Counties"
2013,NY-514,"Jamestown, Dunkirk/Chautauqua County"
2013,NY-516,Clinton County
2013,NY-519,"Columbia, Greene Counties"
2013,NY-602,"Newburgh, Middletown/Orange County"
2013,NY-608,Kingston/Ulster County
2013,NY-522,"Jefferson, Lewis, Saint Lawrence Counties"
2013,NY-607,Sullivan County
2013,NY-601,Poughkeepsie/Dutchess County
2013,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2013,NY-520,Franklin County
2013,NY-604,Yonkers/Mount Vernon/New Rochelle/Westchester County
2013,NY-510,Ithaca/Tompkins County
2013,NY-509,Oswego County
2013,NY-517,Orleans County
2013,NY-606,Rockland County
2013,OH-506,Akron/Barberton/Summit County
2013,OH-507,Ohio Balance of State
2013,OH-508,"Canton, Massillon, Alliance/Stark County"
2013,OH-501,Toledo/Lucas County
2013,OH-504,Youngstown/Mahoning County
2013,OH-500,Cincinnati/Hamilton County
2013,OH-502,Cleveland/Cuyahoga County
2013,OH-503,Columbus/Franklin County
2013,OH-505,"Dayton, Kettering/Montgomery County"
2013,OK-504,Norman/Cleveland County
2013,OK-500,North Central Oklahoma
2013,OK-505,Northeast Oklahoma
2013,OK-501,Tulsa City & County/Broken Arrow
2013,OK-507,Southeastern Oklahoma Regional
2013,OK-506,Southwest Oklahoma Regional
2013,OK-503,Oklahoma Balance of State
2013,OK-502,Oklahoma City
2013,OR-502,"Medford, Ashland/Jackson County"
2013,OR-505,Oregon Balance of State
2013,OR-501,"Portland, Gresham/Multnomah County"
2013,OR-507,Clackamas County
2013,OR-503,Central Oregon
2013,OR-500,"Eugene, Springfield/Lane County"
2013,OR-506,"Hillsboro, Beaverton/Washington County"
2013,PA-500,Philadelphia
2013,PA-507,Altoona/Central Pennsylvania
2013,PA-502,"Upper Darby, Chester, Haverford/Delaware County"
2013,PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County"
2013,PA-601,Southwest Pennsylvania
2013,PA-603,Beaver County
2013,PA-512,York City & County
2013,PA-506,Reading/Berks County
2013,PA-509,Allentown/Northeast Pennsylvania
2013,PA-501,Harrisburg/Dauphin County
2013,PA-511,"Bristol, Bensalem/Bucks County"
2013,PA-602,Northwest Pennsylvania
2013,PA-508,Scranton/Lackawanna County
2013,PA-503,"Wilkes-Barre, Hazleton, Luzerne County"
2013,PA-505,Chester County
2013,PA-510,Lancaster City & County
2013,PA-605,Erie City & County
2013,PA-504,"Lower Merion, Norristown, Abington/Montgomery County"
2013,PR-503,South-Southeast Puerto Rico
2013,PR-502,Puerto Rico Balance of Commonwealth
2013,RI-500,Rhode Island Statewide
2013,SC-500,Charleston/Low Country
2013,SC-503,"Myrtle Beach, Sumter City & County"
2013,SC-501,"Greenville, Anderson, Spartanburg/Upstate"
2013,SC-502,Columbia/Midlands
2013,SD-500,South Dakota Statewide
2013,TN-501,Memphis/Shelby County
2013,TN-500,Chattanooga/Southeast Tennessee
2013,TN-504,Nashville-Davidson County
2013,TN-509,Appalachian Regional
2013,TN-507,Jackson/West Tennessee
2013,TN-503,Central Tennessee
2013,TN-502,Knoxville/Knox County
2013,TN-506,Upper Cumberland
2013,TN-510,Murfreesboro/Rutherford County
2013,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties"
2013,TX-607,Texas Balance of State
2013,TX-700,Houston/Harris County
2013,TX-600,"Dallas City & County, Irving"
2013,TX-601,"Fort Worth, Arlington/Tarrant County"
2013,TX-611,Amarillo
2013,TX-500,San Antonio/Bexar County
2013,TX-503,Austin/Travis County
2013,TX-703,"Beaumont, Port Arthur/South East Texas"
2013,TX-603,El Paso City & County
2013,TX-604,Waco/McLennan County
2013,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties"
2013,TX-701,"Bryan, College Station/Brazos Valley"
2013,UT-503,Utah Balance of State
2013,UT-504,Provo/Mountainland
2013,UT-500,Salt Lake City & County
2013,VA-504,Charlottesville
2013,VA-603,Alexandria
2013,VA-600,Arlington County
2013,VA-505,"Newport News, Hampton/Virginia Peninsula"
2013,VA-501,"Norfolk/Chesapeake, Suffolk, Isle of Wight, Southampton Counties"
2013,VA-601,Fairfax County
2013,VA-503,Virginia Beach
2013,VA-502,"Roanoke City & County, Salem"
2013,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties"
2013,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties"
2013,VA-513,"Harrisonburg, Winchester/Western Virginia"
2013,VA-521,Virginia Balance of State
2013,VA-602,Loudoun County
2013,VA-508,Lynchburg
2013,VA-507,Portsmouth
2013,VA-604,Prince William County
2013,VI-500,Virgin Islands
2013,VT-500,Vermont Balance of State
2013,VT-501,Burlington/Chittenden County
2013,WA-500,Seattle/King County
2013,WA-501,Washington Balance of State
2013,WA-508,Vancouver/Clark County
2013,WA-504,Everett/Snohomish County
2013,WA-507,Yakima City & County
2013,WA-503,"Tacoma, Lakewood/Pierce County"
2013,WA-502,Spokane City & County
2013,WI-500,Wisconsin Balance of State
2013,WI-501,Milwaukee City & County
2013,WI-502,Racine City & County
2013,WI-503,Madison/Dane County
2013,WV-508,West Virginia Balance of State
2013,WV-501,"Huntington/Cabell, Wayne Counties"
2013,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties"
2013,WV-500,"Wheeling, Weirton Area"
2013,WY-500,Wyoming Statewide
2012,AK-500,Anchorage
2012,AK-501,Alaska Balance of State
2012,AL-501,Mobile City & County/Baldwin County
2012,AL-502,Florence/Northwest Alabama
2012,AL-503,Huntsville/North Alabama
2012,AL-500,"Birmingham/Jefferson, Saint Clair, Shelby Counties"
2012,AL-504,Montgomery City & County
2012,AL-505,Gadsden/Northeast Alabama
2012,AL-506,Tuscaloosa City & County
2012,AL-507,Alabama Balance of State
2012,AR-500,Little Rock/Central Arkansas
2012,AR-503,"Mississippi, Phillips Counties"
2012,AR-504,Delta Hills
2012,AR-505,Southeast Arkansas
2012,AZ-501,Tucson/Pima County
2012,AZ-500,Arizona Balance of State
2012,AZ-502,Phoenix/Mesa/Maricopa County Regional
2012,CA-600,Los Angeles City & County
2012,CA-507,Marin County
2012,CA-518,Vallejo/Solano County
2012,CA-611,Oxnard
2012,CA-511,Stockton/San Joaquin County
2012,CA-607,Pasadena
2012,CA-501,San Francisco
2012,CA-505,Richmond/Contra Costa County
2012,CA-603,Santa Maria/Santa Barbara County
2012,CA-609,San Bernardino City & County
2012,CA-519,"Chico, Paradise/Butte County"
2012,CA-514,Fresno/Madera County
2012,CA-508,Watsonville/Santa Cruz City & County
2012,CA-520,Merced City & County
2012,CA-612,Glendale
2012,CA-504,"Santa Rosa, Petaluma/Sonoma County"
2012,CA-515,"Roseville, Rocklin/Placer, Nevada Counties"
2012,CA-521,"Davis, Woodland/Yolo County"
2012,CA-601,San Diego City & County
2012,CA-613,Imperial County
2012,CA-509,Mendocino County
2012,CA-604,Bakersfield/Kern County
2012,CA-516,Redding/Shasta County
2012,CA-506,"Salinas/Monterey, San Benito Counties"
2012,CA-602,"Santa Ana, Anaheim/Orange County"
2012,CA-614,San Luis Obispo County
2012,CA-522,Humboldt County
2012,CA-500,"San Jose, Santa Clara City & County"
2012,CA-502,Oakland/Alameda County
2012,CA-512,Daly City/San Mateo County
2012,CA-606,Long Beach
2012,CA-525,El Dorado County
2012,CA-608,Riverside City & County
2012,CA-517,Napa City & County
2012,CA-503,Sacramento City & County
2012,CA-526,"Tuolumne, Calaveras, Amador Counties"
2012,CA-510,"Turlock, Modesto/Stanislaus County"
2012,CA-605,San Buenaventura/Ventura County
2012,CA-513,"Visalia/Kings, Tulare Counties"
2012,CO-500,Colorado Balance of State
2012,CO-503,Metropolitan Denver Homeless Initiative
2012,CO-504,Colorado Springs/El Paso County
2012,CT-502,Hartford
2012,CT-512,Waterbury
2012,CT-506,Norwalk/Fairfield County
2012,CT-501,New Haven
2012,CT-503,"Bridgeport, Stratford, Fairfield"
2012,CT-505,Connecticut Balance of State
2012,CT-508,"Stamford, Greenwich"
2012,DC-500,District of Columbia
2012,DE-500,Delaware Statewide
2012,FL-507,"Orlando/Orange, Osceola, Seminole Counties"
2012,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties"
2012,FL-510,"Jacksonville-Duval, Clay Counties"
2012,FL-520,"Citrus, Hernando, Lake, Sumter Counties"
2012,FL-601,Ft Lauderdale/Broward County
2012,FL-502,"Saint Petersburg, Clearwater, Largo/Pinellas County"
2012,FL-506,Tallahassee/Leon County
2012,FL-605,West Palm Beach/Palm Beach County
2012,FL-602,Punta Gorda/Charlotte County
2012,FL-508,"Gainesville/Alachua, Putnam Counties"
2012,FL-600,Miami-Dade County
2012,FL-511,"Pensacola/Escambia, Santa Rosa Counties"
2012,FL-606,Naples/Collier County
2012,FL-512,Saint Johns County
2012,FL-503,Lakeland
2012,FL-501,Tampa/Hillsborough County
2012,FL-603,"Ft Myers, Cape Coral/Lee County"
2012,FL-509,"Fort Pierce/Saint Lucie, Indian River, Martin Counties"
2012,FL-513,"Palm Bay, Melbourne/Brevard County"
2012,FL-604,Monroe County
2012,FL-514,Ocala/Marion County
2012,FL-515,"Panama City/Bay, Jackson Counties"
2012,FL-516,Winterhaven/Polk County
2012,FL-517,"Hendry, Hardee, Highlands Counties"
2012,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties"
2012,FL-504,"Daytona Beach, Daytona/Volusia, Flagler Counties"
2012,FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties"
2012,FL-519,Pasco County
2012,GA-501,Georgia Balance of State
2012,GA-506,Marietta/Cobb County
2012,GA-500,"Atlanta/Roswell/DeKalb, Fulton Counties"
2012,GA-507,Savannah/Chatham County
2012,GA-503,Athens-Clarke County
2012,GA-504,Augusta
2012,GA-505,Columbus-Muscogee/Russell County
2012,GU-500,Guam
2012,HI-500,Hawaii Balance of State
2012,HI-501,Honolulu
2012,IA-500,"Sioux City/Dakota, Woodbury Counties"
2012,IA-502,Des Moines/Polk County
2012,IA-501,Iowa Balance of State
2012,ID-501,Idaho Balance of State
2012,ID-500,Boise/Ada County
2012,IL-508,"East Saint Louis, Belleville/Saint Clair County"
2012,IL-510,Chicago
2012,IL-513,Springfield/Sangamon County
2012,IL-520,Southern Illinois
2012,IL-509,DeKalb City & County
2012,IL-511,Cook County
2012,IL-506,"Joliet, Bolingbrook/Will County"
2012,IL-517,"Aurora, Elgin/Kane County"
2012,IL-502,"Waukegan, North Chicago/Lake County"
2012,IL-514,DuPage County
2012,IL-518,"Rock Island, Moline/Northwestern Illinois"
2012,IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties"
2012,IL-503,"Champaign, Urbana, Rantoul/Champaign County"
2012,IL-500,McHenry County
2012,IL-512,Bloomington/Central Illinois
2012,IL-519,West Central Illinois
2012,IL-515,South Central Illinois
2012,IL-504,Madison County
2012,IL-501,"Rockford/Winnebago, Boone Counties"
2012,IL-516,Decatur/Macon County
2012,IN-503,Indianapolis
2012,IN-502,Indiana Balance of State
2012,IN-500,"South Bend, Mishawaka/Saint Joseph County"
2012,KS-507,Kansas Balance of State
2012,KS-501,Kansas City/Wyandotte County
2012,KS-502,Wichita/Sedgwick County
2012,KS-503,Topeka/Shawnee County
2012,KS-505,"Overland Park, Shawnee/Johnson County"
2012,KY-502,Lexington-Fayette County
2012,KY-500,Kentucky Balance of State
2012,KY-501,Louisville-Jefferson County
2012,LA-506,Slidell/Southeast Louisiana
2012,LA-502,Shreveport/Bossier/Northwest Louisiana
2012,LA-504,Baton Rouge
2012,LA-507,Alexandria/Central Louisiana
2012,LA-500,Lafayette/Acadiana
2012,LA-503,New Orleans/Jefferson Parish
2012,LA-508,"Houma-Terrebonne, Thibodaux"
2012,LA-505,Monroe/Northeast Louisiana
2012,LA-501,Lake Charles/Southwestern Louisiana
2012,MA-510,"Gloucester, Haverhill, Salem/Essex County"
2012,MA-516,Massachusetts Balance of State
2012,MA-515,Fall River
2012,MA-519,"Attleboro, Taunton/Bristol County"
2012,MA-506,Worcester City & County
2012,MA-504,Springfield/Holyoke/Chicopee/Westfield/Hampden County
2012,MA-511,"Quincy, Weymouth"
2012,MA-520,"Brockton, Plymouth City & County"
2012,MA-507,"Pittsfield/Northampton/Berkshire, Franklin, Hampshire Counties"
2012,MA-502,Lynn
2012,MA-517,Somerville
2012,MA-505,New Bedford
2012,MA-509,Cambridge
2012,MA-500,Boston
2012,MA-508,Lowell
2012,MA-513,"Malden, Medford"
2012,MA-503,Cape Cod Islands
2012,MA-518,"Brookline, Newton"
2012,MD-501,Baltimore
2012,MD-504,Howard County
2012,MD-601,Montgomery County
2012,MD-513,"Wicomico, Somerset, Worcester Counties"
2012,MD-508,"Charles, Calvert, Saint Mary's Counties"
2012,MD-505,Baltimore County
2012,MD-509,Frederick City & County
2012,MD-502,Harford County
2012,MD-510,Garrett County
2012,MD-600,Prince George's County
2012,MD-506,Carroll County
2012,MD-500,Cumberland/Allegany County
2012,MD-511,Mid-Shore Regional
2012,MD-507,Cecil County
2012,MD-503,Annapolis/Anne Arundel County
2012,MD-512,Hagerstown/Washington County
2012,ME-502,Portland
2012,ME-500,Maine Balance of State
2012,MI-501,Detroit
2012,MI-507,"Portage, Kalamazoo City & County"
2012,MI-505,Flint/Genesee County
2012,MI-516,"Norton Shores, Muskegon City & County"
2012,MI-510,Saginaw City & County
2012,MI-517,Jackson City & County
2012,MI-508,"Lansing, East Lansing/Ingham County"
2012,MI-500,Michigan Balance of State
2012,MI-518,Livingston County
2012,MI-511,Lenawee County
2012,MI-504,"Pontiac, Royal Oak/Oakland County"
2012,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County"
2012,MI-512,"Grand Traverse, Antrim, Leelanau Counties"
2012,MI-506,Grand Rapids/Wyoming/Kent County
2012,MI-519,Holland/Ottawa County
2012,MI-513,"Marquette, Alger Counties"
2012,MI-509,Ann Arbor/Washtenaw County
2012,MI-523,Eaton County
2012,MI-514,Battle Creek/Calhoun County
2012,MI-503,"Saint Clair Shores, Warren/Macomb County"
2012,MI-515,Monroe City & County
2012,MN-502,Rochester/Southeast Minnesota
2012,MN-505,Saint Cloud/Central Minnesota
2012,MN-506,Northwest Minnesota
2012,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties"
2012,MN-509,Duluth/Saint Louis County
2012,MN-501,Saint Paul/Ramsey County
2012,MN-508,Moorhead/West Central Minnesota
2012,MN-504,Northeast Minnesota
2012,MN-500,Minneapolis/Hennepin County
2012,MN-511,Southwest Minnesota
2012,MO-606,Missouri Balance of State
2012,MO-500,Saint Louis County
2012,MO-602,"Joplin/Jasper, Newton Counties"
2012,MO-604,"Kansas City, Independence, Lee's Summit/Jackson County"
2012,MO-603,"Saint Joseph/Andrew, Buchanan, DeKalb Counties"
2012,MO-501,Saint Louis
2012,MO-503,"Saint Charles City & County, Lincoln, Warren Counties"
2012,MO-600,"Springfield/Greene, Christian, Webster Counties"
2012,MS-500,"Jackson/Rankin, Madison Counties"
2012,MS-501,Mississippi Balance of State
2012,MS-503,Gulf Port/Gulf Coast Regional
2012,MT-500,Montana Statewide
2012,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties"
2012,NC-500,Winston-Salem/Forsyth County
2012,NC-505,Charlotte/Mecklenburg County
2012,NC-503,North Carolina Balance of State
2012,NC-511,Fayetteville/Cumberland County
2012,NC-501,Asheville/Buncombe County
2012,NC-513,Chapel Hill/Orange County
2012,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties"
2012,NC-502,Durham City & County
2012,NC-516,Northwest North Carolina
2012,NC-504,"Greensboro, High Point"
2012,NC-507,Raleigh/Wake County
2012,ND-500,North Dakota Statewide
2012,NE-502,Lincoln
2012,NE-500,Nebraska Balance of State
2012,NE-501,"Omaha, Council Bluffs"
2012,NH-501,Manchester
2012,NH-502,Nashua/Hillsborough County
2012,NH-500,New Hampshire Balance of State
2012,NJ-508,Monmouth County
2012,NJ-515,Elizabeth/Union County
2012,NJ-513,Somerset County
2012,NJ-503,Camden City & County
2012,NJ-516,"Warren, Sussex, Hunterdon Counties"
2012,NJ-509,Morris County
2012,NJ-501,Bergen County
2012,NJ-506,"Jersey City, Bayonne/Hudson County"
2012,NJ-518,Ocean City/Cape May County
2012,NJ-514,Trenton/Mercer County
2012,NJ-520,Cumberland County
2012,NJ-510,Lakewood Township/Ocean County
2012,NJ-507,New Brunswick/Middlesex County
2012,NJ-502,Burlington County
2012,NJ-504,Newark/Essex County
2012,NJ-500,Atlantic City & County
