Year,State,coc_number,spm0_coc_award_amount,HMIS Count,SPM4 Stayers,SPM4 Leavers,SPM5,SPM7,coc_category,total_returns,0_to_6_month_returns,6_to_12_month_returns,12_to_24_month_returns,doe_total_rate,doe_unsheltered_rate,doe_sheltered_rate,doe_hotel_motel_rate,doe_doubled_up_rate
2017,UT,UT-500,7146067.0,9081.0,380.0,161.0,4851.0,21.0,Suburban CoCs,2567,524,268,215,172.0,43.0,-40.0,-16.0,208.0
2017,UT,UT-503,1858855.0,3892.0,56.0,192.0,2747.0,8.0,Suburban CoCs,1744,212,96,113,524.0,57.0,73.0,33.0,388.0
2017,UT,UT-504,1059020.0,1272.0,51.0,93.0,918.0,0.0,Suburban CoCs,544,116,44,50,-355.0,-3.0,-8.0,-14.0,-345.0
2017,VA,VA-500,4495669.0,3190.0,205.0,187.0,2028.0,58.0,Suburban CoCs,1594,189,133,94,8.0,14.0,-80.0,39.0,45.0
2017,VA,VA-501,3770092.0,2028.0,166.0,175.0,1409.0,56.0,Suburban CoCs,930,28,15,42,281.0,-7.0,40.0,83.0,231.0
2017,VA,VA-502,805322.0,2143.0,15.0,70.0,1584.0,85.0,Suburban CoCs,382,38,43,41,-108.0,0.0,-24.0,3.0,-91.0
2017,VA,VA-503,1642276.0,838.0,108.0,103.0,538.0,29.0,Major Cities,549,25,25,27,148.0,2.0,-7.0,96.0,57.0
2017,VA,VA-504,356702.0,298.0,55.0,27.0,214.0,0.0,Rural CoCs,159,22,18,6,10.0,-5.0,2.0,22.0,52.0
2017,VA,VA-505,1955738.0,1142.0,112.0,31.0,763.0,25.0,Other Urban CoCs,679,37,20,16,138.0,2.0,-9.0,38.0,123.0
2017,VA,VA-508,357393.0,709.0,26.0,16.0,530.0,0.0,Rural CoCs,350,18,23,24,63.0,5.0,-3.0,19.0,24.0
2017,VA,VA-513,362880.0,407.0,26.0,8.0,294.0,0.0,Rural CoCs,297,11,23,8,-8.0,-4.0,8.0,-4.0,8.0
2017,VA,VA-514,298606.0,830.0,13.0,22.0,597.0,12.0,Suburban CoCs,400,47,10,20,21.0,3.0,71.0,74.0,-42.0
2017,VA,VA-521,928840.0,1587.0,30.0,169.0,1180.0,0.0,Rural CoCs,1446,66,62,59,-70.0,-7.0,-8.0,15.0,45.0
2017,VA,VA-600,2611996.0,562.0,65.0,11.0,143.0,3.0,Other Urban CoCs,307,19,8,21,21.0,0.0,-4.0,10.0,71.0
2017,VA,VA-601,8744225.0,3043.0,294.0,60.0,1901.0,71.0,Suburban CoCs,1713,191,114,135,945.0,-2.0,68.0,-2.0,881.0
2017,VA,VA-602,177752.0,406.0,23.0,41.0,359.0,3.0,Suburban CoCs,517,25,18,13,453.0,-7.0,4.0,4.0,452.0
2017,VA,VA-603,826462.0,752.0,34.0,13.0,436.0,8.0,Other Urban CoCs,353,29,12,13,-29.0,0.0,10.0,7.0,-46.0
2017,VA,VA-604,552650.0,1434.0,15.0,38.0,967.0,0.0,Suburban CoCs,680,47,38,58,85.0,-7.0,-15.0,-6.0,98.0
2017,VT,VT-500,3364072.0,1851.0,204.0,89.0,1266.0,65.0,Rural CoCs,959,58,43,36,-49.0,19.0,26.0,-9.0,-98.0
2017,VT,VT-501,1140058.0,546.0,34.0,38.0,389.0,5.0,Other Urban CoCs,170,9,9,17,45.0,4.0,4.0,12.0,39.0
2017,WA,WA-500,34134466.0,17167.0,1695.0,1121.0,9341.0,154.0,Major Cities,4891,285,158,224,1014.0,53.0,244.0,66.0,662.0
2017,WA,WA-501,6904013.0,11818.0,491.0,466.0,8117.0,289.0,Rural CoCs,6949,348,191,244,234.0,366.0,-250.0,195.0,-3.0
2017,WA,WA-502,3675649.0,3155.0,104.0,686.0,2316.0,44.0,Other Urban CoCs,2213,103,92,128,-5.0,-22.0,-109.0,-51.0,155.0
2017,WA,WA-503,3221135.0,4058.0,298.0,241.0,2540.0,36.0,Suburban CoCs,2228,124,80,97,506.0,96.0,-185.0,-7.0,578.0
2017,WA,WA-504,7823734.0,2069.0,444.0,124.0,1308.0,77.0,Suburban CoCs,1730,78,25,43,121.0,111.0,-193.0,24.0,172.0
2017,WA,WA-508,1931121.0,1655.0,29.0,20.0,1066.0,43.0,Suburban CoCs,767,79,44,34,-19.0,61.0,-79.0,-55.0,50.0
2017,WI,WI-500,8739231.0,11285.0,272.0,471.0,7282.0,55.0,Rural CoCs,6051,669,330,421,19.0,-7.0,136.0,27.0,-70.0
2017,WI,WI-501,10281986.0,5361.0,804.0,508.0,3415.0,87.0,Major Cities,2012,328,127,145,229.0,3.0,-78.0,30.0,286.0
2017,WI,WI-502,828832.0,832.0,42.0,20.0,604.0,55.0,Suburban CoCs,368,27,12,18,137.0,-5.0,-118.0,-1.0,195.0
2017,WI,WI-503,3129707.0,2938.0,199.0,91.0,1797.0,108.0,Other Urban CoCs,945,112,35,62,238.0,-1.0,30.0,65.0,131.0
2017,WV,WV-500,403829.0,318.0,11.0,28.0,228.0,10.0,Rural CoCs,268,58,22,18,-51.0,3.0,-84.0,3.0,42.0
2017,WV,WV-501,2366017.0,1353.0,129.0,172.0,966.0,56.0,Rural CoCs,845,97,37,39,16.0,0.0,-57.0,0.0,61.0
2017,WV,WV-503,1135690.0,938.0,86.0,48.0,654.0,1.0,Suburban CoCs,814,144,56,52,-308.0,23.0,-91.0,-19.0,-219.0
2017,WV,WV-508,4210305.0,2754.0,128.0,194.0,1890.0,121.0,Rural CoCs,1845,210,98,116,52.0,29.0,-77.0,2.0,356.0
2017,WY,WY-500,264399.0,2695.0,11.0,69.0,1894.0,24.0,Rural CoCs,585,112,57,50,264.0,-34.0,109.0,16.0,280.0
2016,AK,AK-500,2936677.0,3609.0,75.0,108.0,2061.0,20.0,Other Urban CoCs,871,172,41,48,688.0,64.0,268.0,12.0,344.0
2016,AK,AK-501,760458.0,1989.0,75.0,40.0,1339.0,0.0,Rural CoCs,168,3,4,6,237.0,33.0,16.0,37.0,164.0
2016,AL,AL-500,8909627.0,4436.0,590.0,270.0,2755.0,314.0,Suburban CoCs,604,108,30,35,-857.0,-10.0,-96.0,-20.0,-822.0
2016,AL,AL-501,3851277.0,2487.0,143.0,164.0,1740.0,19.0,Other Urban CoCs,560,52,26,47,-1410.0,-1.0,-145.0,-39.0,-1225.0
2016,AL,AL-502,469366.0,0.0,33.0,95.0,0.0,0.0,Rural CoCs,0,0,0,0,-147.0,-6.0,-51.0,-4.0,-88.0
2016,AL,AL-503,703494.0,267.0,46.0,40.0,208.0,7.0,Other Urban CoCs,167,15,7,3,-166.0,0.0,-32.0,-44.0,-291.0
2016,AL,AL-504,2105613.0,1201.0,53.0,21.0,829.0,37.0,Other Urban CoCs,302,21,7,13,-414.0,15.0,-52.0,0.0,-307.0
2016,AL,AL-506,216199.0,370.0,0.0,18.0,343.0,0.0,Other Urban CoCs,114,8,5,5,-181.0,11.0,-35.0,-24.0,-133.0
2016,AL,AL-507,916817.0,57.0,26.0,16.0,30.0,51.0,Rural CoCs,263,6,0,2,-1942.0,-67.0,-91.0,-17.0,-1784.0
2016,AR,AR-500,3213437.0,1544.0,285.0,135.0,1151.0,0.0,Other Urban CoCs,771,66,37,36,221.0,-2.0,29.0,-9.0,278.0
2016,AR,AR-501,382645.0,955.0,5.0,25.0,773.0,0.0,Other Urban CoCs,328,32,18,10,164.0,12.0,80.0,44.0,165.0
2016,AR,AR-503,426096.0,1601.0,5.0,61.0,822.0,0.0,Rural CoCs,343,29,8,12,266.0,25.0,-194.0,59.0,580.0
2016,AR,AR-505,271580.0,245.0,0.0,0.0,174.0,0.0,Rural CoCs,64,8,2,2,149.0,5.0,-1.0,6.0,150.0
2016,AZ,AZ-500,3999989.0,3611.0,331.0,292.0,2344.0,85.0,Rural CoCs,1186,118,41,60,629.0,67.0,180.0,25.0,241.0
2016,AZ,AZ-501,8414896.0,5976.0,473.0,727.0,3687.0,98.0,Major Cities,2805,307,160,184,-990.0,24.0,-149.0,18.0,-868.0
2016,AZ,AZ-502,25418465.0,15271.0,2414.0,1266.0,9056.0,1144.0,Major Cities,5287,541,301,416,-2906.0,-137.0,-1572.0,7.0,-1747.0
2016,CA,CA-500,20015353.0,5235.0,441.0,386.0,2810.0,1.0,Major Cities,1472,155,69,75,2091.0,201.0,63.0,-8.0,1925.0
2016,CA,CA-501,31804009.0,7621.0,5923.0,445.0,4270.0,0.0,Major Cities,5070,181,348,575,-102.0,8.0,68.0,-75.0,-109.0
2016,CA,CA-502,33998867.0,3547.0,1297.0,709.0,1805.0,582.0,Major Cities,2412,204,83,146,206.0,30.0,124.0,87.0,9.0
2016,CA,CA-503,19511838.0,4220.0,1085.0,595.0,2539.0,27.0,Major Cities,2336,225,98,153,-474.0,25.0,53.0,111.0,-733.0
2016,CA,CA-504,3076336.0,2767.0,229.0,67.0,2129.0,0.0,Suburban CoCs,793,91,56,65,-259.0,-10.0,55.0,-22.0,-434.0
2016,CA,CA-505,13076992.0,1720.0,494.0,326.0,1001.0,264.0,Suburban CoCs,859,74,39,26,-234.0,-2.0,-13.0,17.0,-256.0
2016,CA,CA-506,1967620.0,1501.0,106.0,125.0,883.0,75.0,Rural CoCs,628,18,14,52,1315.0,148.0,5.0,10.0,880.0
2016,CA,CA-507,3328338.0,924.0,80.0,26.0,175.0,0.0,Suburban CoCs,418,40,30,19,-91.0,7.0,-11.0,9.0,-64.0
2016,CA,CA-508,1953274.0,1329.0,93.0,91.0,677.0,18.0,Suburban CoCs,333,19,10,20,178.0,-58.0,-49.0,-22.0,289.0
2016,CA,CA-509,1701242.0,332.0,150.0,65.0,313.0,0.0,Rural CoCs,131,9,7,9,112.0,33.0,35.0,4.0,135.0
2016,CA,CA-510,3110273.0,4100.0,209.0,125.0,3018.0,2.0,Suburban CoCs,386,16,10,12,-842.0,-10.0,130.0,34.0,-994.0
2016,CA,CA-511,4290724.0,4277.0,292.0,250.0,2500.0,39.0,Other Urban CoCs,439,42,25,42,49.0,8.0,31.0,44.0,-42.0
2016,CA,CA-512,8583356.0,2341.0,197.0,630.0,1289.0,9.0,Suburban CoCs,1340,120,39,54,69.0,5.0,6.0,-6.0,54.0
2016,CA,CA-513,2087201.0,857.0,51.0,38.0,909.0,51.0,Other Urban CoCs,398,32,16,37,-438.0,8.0,-36.0,29.0,-365.0
2016,CA,CA-514,9006586.0,1004.0,261.0,401.0,725.0,26.0,Major Cities,880,40,22,23,906.0,55.0,128.0,66.0,750.0
2016,CA,CA-515,1269692.0,1247.0,98.0,20.0,764.0,8.0,Suburban CoCs,442,63,34,17,548.0,23.0,50.0,25.0,474.0
2016,CA,CA-516,346705.0,65.0,72.0,14.0,10.0,2.0,Rural CoCs,2,0,0,0,69.0,-1.0,-9.0,-39.0,62.0
2016,CA,CA-517,715483.0,507.0,20.0,22.0,287.0,18.0,Other Urban CoCs,63,11,6,3,143.0,18.0,17.0,7.0,100.0
2016,CA,CA-518,1288063.0,1143.0,47.0,68.0,783.0,0.0,Other Urban CoCs,371,42,13,13,440.0,9.0,50.0,39.0,563.0
2016,CA,CA-519,528301.0,1119.0,53.0,103.0,790.0,0.0,Rural CoCs,38,0,1,0,416.0,28.0,43.0,11.0,284.0
2016,CA,CA-520,738049.0,775.0,23.0,12.0,508.0,0.0,Suburban CoCs,13,0,1,1,239.0,18.0,-5.0,62.0,-165.0
2016,CA,CA-521,487860.0,519.0,8.0,28.0,307.0,1.0,Suburban CoCs,324,17,17,16,46.0,-2.0,18.0,32.0,36.0
2016,CA,CA-522,822933.0,679.0,55.0,55.0,466.0,34.0,Rural CoCs,245,13,13,10,508.0,-34.0,15.0,78.0,397.0
2016,CA,CA-524,2490.0,212.0,0.0,0.0,120.0,2.0,Suburban CoCs,54,0,0,0,80.0,8.0,32.0,-32.0,47.0
2016,CA,CA-525,9817.0,240.0,0.0,0.0,171.0,16.0,Suburban CoCs,20,0,0,0,-60.0,21.0,-5.0,18.0,-36.0
2016,CA,CA-526,313976.0,304.0,10.0,3.0,202.0,0.0,Rural CoCs,380,7,10,21,988.0,13.0,662.0,9.0,269.0
2016,CA,CA-527,5511.0,274.0,1.0,12.0,238.0,0.0,Rural CoCs,12,0,0,0,129.0,12.0,15.0,9.0,112.0
2016,CA,CA-530,3091.0,13.0,0.0,0.0,10.0,0.0,Rural CoCs,38,0,0,2,85.0,15.0,29.0,0.0,33.0
2016,CA,CA-600,104971653.0,27335.0,5689.0,2895.0,14189.0,419.0,Major Cities,7698,513,347,469,5111.0,928.0,878.0,558.0,2318.0
2016,CA,CA-601,18229194.0,10573.0,641.0,1834.0,6050.0,314.0,Major Cities,4573,674,282,319,864.0,172.0,-497.0,341.0,718.0
2016,CA,CA-602,22354847.0,5305.0,838.0,616.0,3480.0,38.0,Suburban CoCs,1885,113,68,70,1105.0,57.0,-37.0,223.0,876.0
2016,CA,CA-603,1667801.0,2372.0,103.0,88.0,1337.0,4.0,Suburban CoCs,902,110,48,78,1090.0,22.0,86.0,24.0,974.0
2016,CA,CA-604,5469432.0,2431.0,535.0,239.0,1494.0,65.0,Other Urban CoCs,501,34,32,21,-171.0,-19.0,-66.0,20.0,-196.0
2016,CA,CA-606,7641265.0,1185.0,248.0,405.0,813.0,0.0,Major Cities,806,27,18,30,906.0,25.0,23.0,40.0,818.0
2016,CA,CA-607,3176554.0,775.0,117.0,91.0,558.0,2.0,Other Urban CoCs,268,19,7,6,-403.0,-25.0,-64.0,-15.0,-299.0
2016,CA,CA-608,9385526.0,4634.0,380.0,597.0,3242.0,104.0,Suburban CoCs,1716,116,65,180,767.0,16.0,46.0,81.0,587.0
2016,CA,CA-609,10339584.0,3509.0,559.0,1349.0,2585.0,641.0,Suburban CoCs,965,64,39,40,4143.0,129.0,432.0,248.0,3304.0
2016,CA,CA-611,2174740.0,1163.0,73.0,105.0,760.0,62.0,Other Urban CoCs,551,26,20,9,722.0,37.0,84.0,24.0,330.0
2016,CA,CA-612,2371801.0,268.0,63.0,44.0,127.0,179.0,Other Urban CoCs,152,13,0,1,327.0,2.0,-9.0,-13.0,347.0
2016,CA,CA-613,191704.0,171.0,0.0,0.0,405.0,13.0,Suburban CoCs,197,17,20,7,188.0,-3.0,28.0,-13.0,116.0
2016,CA,CA-614,928536.0,1050.0,38.0,23.0,705.0,5.0,Suburban CoCs,168,5,5,8,408.0,37.0,8.0,17.0,296.0
2016,CO,CO-500,2870432.0,4031.0,585.0,583.0,2331.0,2.0,Rural CoCs,668,86,42,40,-8.0,-8.0,70.0,45.0,-68.0
2016,CO,CO-503,24256915.0,10171.0,1474.0,848.0,7698.0,29.0,Major Cities,2416,252,169,146,-891.0,4.0,-128.0,-118.0,-653.0
2016,CO,CO-504,2443940.0,4526.0,144.0,289.0,3218.0,1.0,Major Cities,1294,124,71,86,-240.0,36.0,-99.0,-31.0,-110.0
2016,CT,CT-503,10192385.0,2067.0,441.0,194.0,1137.0,18.0,Other Urban CoCs,848,67,35,67,201.0,0.0,89.0,17.0,106.0
2016,CT,CT-505,34391375.0,8024.0,1454.0,493.0,4713.0,37.0,Suburban CoCs,4230,468,247,279,482.0,-6.0,140.0,21.0,284.0
2016,DC,DC-500,21198186.0,18425.0,979.0,664.0,9144.0,281.0,Major Cities,5273,352,245,202,3032.0,67.0,1081.0,78.0,1216.0
2016,DE,DE-500,7858054.0,2357.0,251.0,138.0,1663.0,17.0,Suburban CoCs,1096,102,69,67,130.0,3.0,-22.0,99.0,122.0
2016,FL,FL-500,871530.0,4748.0,32.0,66.0,2966.0,0.0,Suburban CoCs,403,45,24,29,-299.0,-4.0,98.0,-134.0,-259.0
2016,FL,FL-501,6242867.0,4703.0,212.0,336.0,3351.0,134.0,Suburban CoCs,1446,141,81,74,-492.0,9.0,5.0,41.0,-547.0
2016,FL,FL-502,4037891.0,9255.0,247.0,285.0,5924.0,737.0,Suburban CoCs,2884,641,189,210,-255.0,37.0,-135.0,-1.0,-156.0
2016,FL,FL-503,1636029.0,2142.0,52.0,122.0,1742.0,54.0,Suburban CoCs,573,45,28,20,67.0,-10.0,-79.0,46.0,110.0
2016,FL,FL-504,1220958.0,1852.0,87.0,179.0,1437.0,21.0,Suburban CoCs,1017,68,31,49,-253.0,2.0,-10.0,-37.0,-208.0
2016,FL,FL-505,574187.0,476.0,0.0,148.0,334.0,4.0,Suburban CoCs,227,9,8,15,310.0,16.0,33.0,24.0,237.0
2016,FL,FL-506,1341171.0,3495.0,105.0,23.0,2286.0,5.0,Other Urban CoCs,313,35,20,11,48.0,-64.0,-10.0,-12.0,61.0
2016,FL,FL-507,7445861.0,6559.0,262.0,818.0,4175.0,117.0,Suburban CoCs,2279,229,123,129,-1115.0,-12.0,-23.0,-92.0,-988.0
2016,FL,FL-508,627897.0,1433.0,9.0,47.0,1214.0,369.0,Rural CoCs,654,85,49,42,64.0,15.0,8.0,17.0,34.0
2016,FL,FL-509,1577584.0,622.0,179.0,35.0,445.0,7.0,Suburban CoCs,648,42,20,11,86.0,-6.0,-60.0,29.0,125.0
2016,FL,FL-510,4447876.0,1969.0,222.0,359.0,2608.0,58.0,Major Cities,801,33,26,60,-208.0,6.0,-245.0,-4.0,35.0
2016,FL,FL-511,784376.0,3291.0,35.0,60.0,2258.0,499.0,Suburban CoCs,394,25,10,18,-451.0,12.0,-25.0,1.0,-439.0
2016,FL,FL-512,133345.0,872.0,6.0,19.0,643.0,0.0,Suburban CoCs,297,24,8,12,3.0,9.0,0.0,6.0,-9.0
2016,FL,FL-513,687401.0,1318.0,55.0,43.0,711.0,48.0,Suburban CoCs,571,31,25,34,127.0,36.0,19.0,-37.0,109.0
2016,FL,FL-514,190997.0,1029.0,398.0,990.0,0.0,0.0,Suburban CoCs,289,26,4,0,-192.0,-9.0,-39.0,-5.0,-139.0
2016,FL,FL-515,52529.0,1528.0,0.0,15.0,1216.0,5.0,Rural CoCs,122,14,7,6,90.0,3.0,-32.0,32.0,104.0
2016,FL,FL-517,179216.0,91.0,35.0,5.0,70.0,0.0,Rural CoCs,14,4,1,1,-30.0,4.0,18.0,20.0,-430.0
2016,FL,FL-518,357356.0,613.0,3.0,10.0,545.0,0.0,Rural CoCs,281,72,9,11,36.0,-12.0,-36.0,-22.0,106.0
2016,FL,FL-519,886629.0,0.0,0.0,0.0,0.0,0.0,Suburban CoCs,0,0,0,0,-87.0,-17.0,-26.0,15.0,-59.0
2016,FL,FL-520,450265.0,989.0,30.0,11.0,689.0,28.0,Suburban CoCs,249,14,9,14,279.0,8.0,210.0,69.0,-8.0
2016,FL,FL-600,29898527.0,7986.0,1093.0,833.0,5010.0,4106.0,Major Cities,3898,541,211,240,2107.0,51.0,67.0,83.0,1906.0
2016,FL,FL-601,10375134.0,4562.0,549.0,235.0,2979.0,1736.0,Suburban CoCs,1790,305,125,117,-88.0,-6.0,1.0,-39.0,-43.0
2016,FL,FL-602,189201.0,654.0,34.0,14.0,518.0,11.0,Suburban CoCs,371,28,14,13,-76.0,-1.0,4.0,-13.0,-66.0
2016,FL,FL-603,1661056.0,1377.0,91.0,110.0,1053.0,0.0,Suburban CoCs,340,48,16,32,40.0,10.0,-106.0,42.0,94.0
2016,FL,FL-604,471296.0,1867.0,143.0,199.0,1254.0,123.0,Rural CoCs,269,49,23,26,-72.0,0.0,-21.0,-2.0,-49.0
2016,FL,FL-605,4946880.0,1988.0,217.0,132.0,1350.0,73.0,Suburban CoCs,1624,39,55,94,7.0,10.0,-73.0,6.0,59.0
2016,FL,FL-606,278807.0,153.0,98.0,3.0,11.0,3.0,Suburban CoCs,84,7,1,0,24.0,1.0,42.0,9.0,-28.0
2016,GA,GA-500,6979344.0,9695.0,402.0,426.0,6613.0,145.0,Major Cities,4260,358,204,271,141.0,13.0,50.0,-27.0,113.0
2016,GA,GA-501,16095286.0,6381.0,1096.0,978.0,4241.0,269.0,Rural CoCs,4195,335,172,195,1367.0,63.0,-64.0,178.0,1313.0
2016,GA,GA-502,2604210.0,909.0,153.0,119.0,575.0,15.0,Suburban CoCs,1135,44,13,19,4.0,0.0,0.0,0.0,0.0
2016,GA,GA-503,663759.0,595.0,78.0,34.0,625.0,0.0,Other Urban CoCs,278,12,15,19,-119.0,6.0,13.0,-6.0,-132.0
2016,GA,GA-504,622090.0,1262.0,45.0,80.0,850.0,0.0,Other Urban CoCs,320,14,8,43,66.0,5.0,8.0,34.0,19.0
2016,GA,GA-505,1360498.0,573.0,94.0,116.0,393.0,0.0,Other Urban CoCs,211,19,14,17,-598.0,-4.0,26.0,25.0,-645.0
2016,GA,GA-506,2152110.0,1300.0,74.0,120.0,988.0,30.0,Suburban CoCs,1126,52,19,48,98.0,10.0,-4.0,19.0,54.0
2016,GA,GA-507,3389764.0,1920.0,187.0,332.0,1224.0,1.0,Other Urban CoCs,661,87,41,43,39.0,-12.0,9.0,-5.0,47.0
2016,GA,GA-508,4781918.0,380.0,748.0,113.0,175.0,73.0,Suburban CoCs,667,48,30,45,-412.0,-14.0,-33.0,-24.0,-345.0
2016,HI,HI-501,9372980.0,6430.0,214.0,533.0,3087.0,154.0,Suburban CoCs,2625,189,143,170,264.0,143.0,226.0,-9.0,-96.0
2016,IA,IA-500,712980.0,315.0,11.0,63.0,214.0,0.0,Other Urban CoCs,178,0,1,2,56.0,-9.0,46.0,-49.0,23.0
2016,IA,IA-501,4755436.0,6610.0,117.0,274.0,4407.0,15.0,Rural CoCs,2574,193,133,176,-160.0,-23.0,-15.0,-101.0,-90.0
2016,IA,IA-502,3370014.0,3912.0,144.0,253.0,2549.0,1.0,Other Urban CoCs,1455,174,67,61,19.0,-9.0,6.0,-31.0,31.0
2016,ID,ID-500,901578.0,1096.0,79.0,53.0,626.0,0.0,Other Urban CoCs,418,29,6,7,-216.0,-35.0,-23.0,11.0,-170.0
2016,ID,ID-501,2767872.0,2077.0,125.0,322.0,1372.0,0.0,Rural CoCs,1421,91,59,74,484.0,34.0,30.0,138.0,432.0
2016,IL,IL-500,975924.0,464.0,26.0,89.0,278.0,2.0,Suburban CoCs,112,14,5,3,-165.0,-5.0,15.0,-20.0,-204.0
2016,IL,IL-501,1528983.0,1125.0,141.0,97.0,974.0,276.0,Suburban CoCs,227,6,9,10,124.0,6.0,17.0,-35.0,158.0
2016,IL,IL-502,2137755.0,1059.0,101.0,96.0,618.0,0.0,Suburban CoCs,539,67,27,20,-8.0,13.0,28.0,-37.0,-82.0
2016,IL,IL-503,710403.0,616.0,41.0,92.0,398.0,0.0,Other Urban CoCs,371,21,10,16,61.0,3.0,48.0,-22.0,16.0
2016,IL,IL-504,1891803.0,506.0,54.0,22.0,296.0,0.0,Suburban CoCs,240,7,3,7,-189.0,0.0,-142.0,-17.0,-408.0
2016,IL,IL-506,3752278.0,1295.0,67.0,30.0,884.0,0.0,Suburban CoCs,343,88,17,14,199.0,-16.0,102.0,1.0,173.0
2016,IL,IL-507,1788852.0,1259.0,79.0,105.0,740.0,40.0,Suburban CoCs,309,30,26,9,-210.0,-19.0,-149.0,-38.0,-4.0
2016,IL,IL-508,3189769.0,325.0,101.0,94.0,256.0,0.0,Suburban CoCs,221,11,3,1,91.0,16.0,21.0,24.0,61.0
2016,IL,IL-509,568565.0,184.0,54.0,16.0,135.0,0.0,Suburban CoCs,22,0,1,0,-77.0,0.0,60.0,0.0,40.0
2016,IL,IL-510,64921879.0,18725.0,4012.0,1608.0,12976.0,503.0,Major Cities,5446,574,290,396,-1382.0,102.0,-174.0,-4.0,-1448.0
2016,IL,IL-511,11770688.0,2688.0,400.0,390.0,1614.0,78.0,Suburban CoCs,988,80,27,53,-235.0,-15.0,55.0,-15.0,-67.0
2016,IL,IL-512,1022802.0,1088.0,660.0,699.0,642.0,45.0,Rural CoCs,315,18,11,11,18.0,-2.0,-36.0,-19.0,245.0
2016,IL,IL-513,438717.0,1244.0,38.0,42.0,751.0,144.0,Other Urban CoCs,1429,528,82,82,-127.0,1.0,-23.0,1.0,-112.0
2016,IL,IL-514,4411902.0,1174.0,160.0,49.0,689.0,15.0,Suburban CoCs,493,44,25,23,130.0,1.0,-2.0,82.0,99.0
2016,IL,IL-515,902088.0,282.0,20.0,64.0,187.0,0.0,Rural CoCs,102,10,5,1,269.0,0.0,34.0,8.0,87.0
2016,IL,IL-516,790791.0,494.0,31.0,10.0,224.0,0.0,Other Urban CoCs,82,0,0,1,232.0,4.0,28.0,14.0,172.0
2016,IL,IL-517,1622893.0,1772.0,57.0,77.0,1049.0,0.0,Suburban CoCs,200,33,6,9,-13.0,4.0,15.0,-21.0,21.0
2016,IL,IL-518,943042.0,431.0,27.0,47.0,275.0,3.0,Rural CoCs,220,12,6,3,-30.0,-8.0,17.0,-4.0,26.0
2016,IL,IL-519,650720.0,527.0,8.0,19.0,389.0,0.0,Rural CoCs,251,16,20,17,-176.0,-3.0,-44.0,-12.0,-10.0
2016,IL,IL-520,842336.0,925.0,21.0,20.0,682.0,0.0,Rural CoCs,340,23,11,12,167.0,-15.0,36.0,42.0,-88.0
2016,IN,IN-502,11424156.0,9018.0,962.0,1400.0,6109.0,561.0,Rural CoCs,4634,372,257,243,-300.0,-83.0,-59.0,104.0,-55.0
2016,IN,IN-503,5030641.0,3467.0,384.0,144.0,2406.0,17.0,Major Cities,1298,86,68,89,-1023.0,-44.0,-134.0,-30.0,-608.0
2016,KS,KS-502,2479662.0,2894.0,131.0,277.0,2091.0,126.0,Major Cities,835,115,48,47,380.0,13.0,-30.0,52.0,316.0
2016,KS,KS-503,1780468.0,334.0,193.0,89.0,0.0,6.0,Other Urban CoCs,2,0,0,0,195.0,3.0,48.0,29.0,141.0
2016,KS,KS-505,677397.0,126.0,50.0,231.0,64.0,9.0,Suburban CoCs,219,25,6,2,-14.0,0.0,-23.0,9.0,16.0
2016,KS,KS-507,2594677.0,1766.0,639.0,1967.0,1224.0,34.0,Rural CoCs,1550,178,78,90,-31.0,13.0,-68.0,97.0,-106.0
2016,KY,KY-500,8113444.0,3759.0,389.0,483.0,2799.0,8.0,Rural CoCs,2853,129,104,118,-178.0,512.0,-178.0,127.0,413.0
2016,KY,KY-501,9448427.0,5169.0,664.0,455.0,3169.0,192.0,Major Cities,1597,287,101,112,-450.0,74.0,215.0,-37.0,-631.0
2016,KY,KY-502,1501736.0,3711.0,24.0,22.0,2639.0,4.0,Other Urban CoCs,560,34,10,46,232.0,14.0,3.0,25.0,223.0
2016,LA,LA-500,2477638.0,1092.0,112.0,274.0,637.0,59.0,Rural CoCs,774,64,39,30,-317.0,9.0,-62.0,-15.0,-12.0
2016,LA,LA-502,3884305.0,2094.0,153.0,187.0,1392.0,24.0,Other Urban CoCs,640,67,39,63,-161.0,31.0,86.0,-1.0,-175.0
2016,LA,LA-503,18924229.0,5800.0,1110.0,589.0,3914.0,274.0,Major Cities,1812,90,104,98,-370.0,-124.0,79.0,-16.0,-865.0
2016,LA,LA-505,1619854.0,100.0,44.0,79.0,73.0,22.0,Rural CoCs,253,11,4,9,706.0,6.0,71.0,70.0,603.0
2016,LA,LA-506,2232580.0,385.0,150.0,70.0,300.0,0.0,Suburban CoCs,233,2,9,14,261.0,15.0,17.0,-1.0,265.0
2016,LA,LA-507,719772.0,240.0,34.0,76.0,201.0,18.0,Rural CoCs,308,25,12,6,255.0,-94.0,161.0,4.0,156.0
2016,LA,LA-509,14660729.0,1868.0,173.0,303.0,1308.0,3.0,Suburban CoCs,606,88,19,28,38.0,-29.0,3.0,-7.0,335.0
2016,MA,MA-500,24243260.0,17353.0,389.0,41.0,8608.0,15.0,Major Cities,1297,267,99,87,1030.0,-8.0,798.0,-28.0,258.0
2016,MA,MA-502,1732766.0,1704.0,132.0,13.0,654.0,0.0,Suburban CoCs,463,11,3,11,48.0,-3.0,56.0,-71.0,66.0
