coc_code,year,pitr_sheltered_persons_in_families,pitr_unsheltered_persons_in_families,pitr_overall_persons_in_families,pitr_sheltered_non_hispanic_persons_in_families,pitr_unsheltered_non_hispanic_persons_in_families,pitr_sheltered_hispanic_persons_in_families,pitr_unsheltered_hispanic_persons_in_families,pitr_overall_non_hispanic_persons_in_families,pitr_overall_hispanic_persons_in_families,pitr_sheltered_white_persons_in_families,pitr_unsheltered_white_persons_in_families,pitr_sheltered_black_persons_in_families,pitr_unsheltered_black_persons_in_families,pitr_sheltered_asian_pacific_islander_persons_in_families,pitr_unsheltered_asian_pacific_islander_persons_in_families,pitr_sheltered_native_american_alaskan_persons_in_families,pitr_unsheltered_native_american_alaskan_persons_in_families,pitr_sheltered_other_multi_racial_persons_in_families,pitr_unsheltered_other_multi_racial_persons_in_families,pitr_overall_white_persons_in_families,pitr_overall_black_persons_in_families,pitr_overall_asian_pacific_islander_persons_in_families,pitr_overall_native_american_alaskan_persons_in_families,pitr_overall_other_multi_racial_persons_in_families,pitr_sheltered_persons_in_households,pitr_unsheltered_persons_in_households,pitr_overall_persons_in_households,pitr_sheltered_non_hispanic_persons_in_households,pitr_unsheltered_non_hispanic_persons_in_households,pitr_overall_non_hispanic_persons_in_households,pitr_sheltered_hispanic_persons_in_households,pitr_unsheltered_hispanic_persons_in_households,pitr_overall_hispanic_persons_in_households,pitr_sheltered_white_persons_in_households,pitr_unsheltered_white_persons_in_households,pitr_overall_white_persons_in_households,pitr_sheltered_black_persons_in_households,pitr_unsheltered_black_persons_in_households,pitr_overall_black_persons_in_households,pitr_sheltered_asian_pacific_islander_persons_in_households,pitr_unsheltered_asian_pacific_islander_persons_in_households,pitr_overall_asian_pacific_islander_persons_in_households,pitr_sheltered_native_american_alaskan_persons_in_households,pitr_unsheltered_native_american_alaskan_persons_in_households,pitr_overall_native_american_alaskan_persons_in_households,pitr_sheltered_other_multi_racial_persons_in_households,pitr_unsheltered_other_multi_racial_persons_in_households,pitr_overall_other_multi_racial_persons_in_households,pitr_sheltered_persons_in_youth_families,pitr_unsheltered_persons_in_youth_families,pitr_overall_persons_in_youth_families,pitr_sheltered_persons_in_youth_households,pitr_unsheltered_persons_in_youth_households,pitr_overall_persons_in_youth_households,pitr_sheltered_non_hispanic_persons_in_youth_households,pitr_unsheltered_non_hispanic_persons_in_youth_households,pitr_overall_non_hispanic_persons_in_youth_households,pitr_sheltered_hispanic_persons_in_youth_households,pitr_unsheltered_hispanic_persons_in_youth_households,pitr_overall_hispanic_persons_in_youth_households,pitr_sheltered_white_persons_in_youth_households,pitr_unsheltered_white_persons_in_youth_households,pitr_overall_white_persons_in_youth_households,pitr_sheltered_black_persons_in_youth_households,pitr_unsheltered_black_persons_in_youth_households,pitr_overall_black_persons_in_youth_households,pitr_sheltered_asian_pacific_islander_persons_in_youth_households,pitr_unsheltered_asian_pacific_islander_persons_in_youth_households,pitr_overall_asian_pacific_islander_persons_in_youth_households,pitr_sheltered_native_american_alaskan_persons_in_youth_households,pitr_unsheltered_native_american_alaskan_persons_in_youth_households,pitr_overall_native_american_alaskan_persons_in_youth_households,pitr_sheltered_other_multi_racial_persons_in_youth_households,pitr_unsheltered_other_multi_racial_persons_in_youth_households,pitr_overall_other_multi_racial_persons_in_youth_households,pitr_sheltered_non_hispanic_persons_in_youth_families,pitr_unsheltered_non_hispanic_persons_in_youth_families,pitr_overall_non_hispanic_persons_in_youth_families,pitr_sheltered_hispanic_persons_in_youth_families,pitr_unsheltered_hispanic_persons_in_youth_families,pitr_overall_hispanic_persons_in_youth_families,pitr_sheltered_white_persons_in_youth_families,pitr_unsheltered_white_persons_in_youth_families,pitr_overall_white_persons_in_youth_families,pitr_sheltered_black_persons_in_youth_families,pitr_unsheltered_black_persons_in_youth_families,pitr_overall_black_persons_in_youth_families,pitr_sheltered_asian_pacific_islander_persons_in_youth_families,pitr_unsheltered_asian_pacific_islander_persons_in_youth_families,pitr_overall_asian_pacific_islander_persons_in_youth_families,pitr_sheltered_native_american_alaskan_persons_in_youth_families,pitr_unsheltered_native_american_alaskan_persons_in_youth_families,pitr_overall_native_american_alaskan_persons_in_youth_families,pitr_sheltered_other_multi_racial_persons_in_youth_families,pitr_unsheltered_other_multi_racial_persons_in_youth_families,pitr_overall_other_multi_racial_persons_in_youth_families,pitr_sheltered_persons_in_veteran_households,pitr_unsheltered_persons_in_veteran_households,pitr_overall_persons_in_veteran_households,pitr_sheltered_non_hispanic_persons_in_veteran_households,pitr_unsheltered_non_hispanic_persons_in_veteran_households,pitr_overall_non_hispanic_persons_in_veteran_households,pitr_sheltered_hispanic_persons_in_veteran_households,pitr_unsheltered_hispanic_persons_in_veteran_households,pitr_overall_hispanic_persons_in_veteran_households,pitr_sheltered_white_persons_in_veteran_households,pitr_unsheltered_white_persons_in_veteran_households,pitr_overall_white_persons_in_veteran_households,pitr_sheltered_black_persons_in_veteran_households,pitr_unsheltered_black_persons_in_veteran_households,pitr_overall_black_persons_in_veteran_households,pitr_sheltered_asian_pacific_islander_persons_in_veteran_households,pitr_unsheltered_asian_pacific_islander_persons_in_veteran_households,pitr_overall_asian_pacific_islander_persons_in_veteran_households,pitr_sheltered_native_american_alaskan_persons_in_veteran_households,pitr_unsheltered_native_american_alaskan_persons_in_veteran_households,pitr_overall_native_american_alaskan_persons_in_veteran_households,pitr_sheltered_other_multi_racial_persons_in_veteran_households,pitr_unsheltered_other_multi_racial_persons_in_veteran_households,pitr_overall_other_multi_racial_persons_in_veteran_households
DC-500,2017,3890,0,3890,3649,0,241,0,3649,241,56,0,3733,0,11,0,3,0,87,0,56,3733,11,3,87,6576,897,7473,6177,802,6979,399,95,494,298,183,481,6047,665,6712,49,12,61,20,5,25,162,32,194,397,0,397,591,34,625,486,32,518,105,2,107,33,2,35,544,32,576,5,0,5,2,0,2,7,0,7,325,0,325,72,0,72,6,0,6,386,0,386,0,0,0,0,0,0,5,0,5,250,35,285,243,34,277,7,1,8,24,9,33,216,23,239,3,0,3,2,1,3,5,2,7
DE-500,2017,373,6,379,323,6,50,0,329,50,96,5,249,1,6,0,0,0,22,0,101,250,6,0,22,936,58,994,858,54,912,78,4,82,365,33,398,521,23,544,9,0,9,1,0,1,40,2,42,20,0,20,63,2,65,58,2,60,5,0,5,15,2,17,46,0,46,1,0,1,0,0,0,1,0,1,19,0,19,1,0,1,4,0,4,16,0,16,0,0,0,0,0,0,0,0,0,85,6,91,85,5,90,0,1,1,40,4,44,42,2,44,1,0,1,0,0,0,2,0,2
FL-500,2017,188,57,245,146,40,42,17,186,59,128,36,52,8,0,2,0,3,8,8,164,60,2,3,16,785,662,1447,696,557,1253,89,105,194,613,490,1103,149,108,257,1,8,9,3,34,37,19,22,41,14,1,15,72,28,100,67,22,89,5,6,11,49,23,72,20,2,22,0,1,1,0,2,2,3,0,3,12,0,12,2,1,3,11,1,12,3,0,3,0,0,0,0,0,0,0,0,0,77,72,149,74,65,139,3,7,10,62,57,119,12,4,16,0,0,0,1,6,7,2,5,7
FL-501,2017,464,15,479,349,15,115,0,364,115,136,4,309,11,2,0,0,0,17,0,140,320,2,0,17,982,567,1549,805,478,1283,177,89,266,390,359,749,551,176,727,2,3,5,4,25,29,35,4,39,29,0,29,50,22,72,36,22,58,14,0,14,16,13,29,31,7,38,0,0,0,1,1,2,2,1,3,24,0,24,5,0,5,7,0,7,21,0,21,0,0,0,0,0,0,1,0,1,123,49,172,114,42,156,9,7,16,59,32,91,60,15,75,0,0,0,2,1,3,2,1,3
FL-502,2017,365,0,365,317,0,48,0,317,48,123,0,200,0,0,0,0,0,42,0,123,200,0,0,42,1679,1152,2831,1556,1091,2647,123,61,184,1039,677,1716,558,414,972,2,10,12,1,24,25,79,27,106,12,0,12,100,30,130,90,27,117,10,3,13,52,16,68,45,8,53,0,1,1,0,3,3,3,2,5,11,0,11,1,0,1,3,0,3,8,0,8,0,0,0,0,0,0,1,0,1,263,66,329,250,64,314,13,2,15,188,52,240,68,11,79,0,1,1,0,1,1,7,1,8
FL-503,2017,168,2,170,139,2,29,0,141,29,62,0,88,0,0,0,0,0,18,2,62,88,0,0,20,363,149,512,322,142,464,41,7,48,201,100,301,135,32,167,0,2,2,2,5,7,25,10,35,4,0,4,21,7,28,19,7,26,2,0,2,17,6,23,4,0,4,0,0,0,0,1,1,0,0,0,4,0,4,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,18,17,35,18,17,35,0,0,0,13,9,22,4,8,12,0,0,0,0,0,0,1,0,1
FL-504,2017,183,15,198,149,15,34,0,164,34,102,10,54,5,0,0,0,0,27,0,112,59,0,0,27,305,448,753,265,431,696,40,17,57,185,370,555,86,55,141,0,1,1,1,6,7,33,16,49,3,1,4,22,19,41,19,16,35,3,3,6,14,15,29,8,2,10,0,1,1,0,0,0,0,1,1,2,1,3,1,0,1,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,23,29,52,23,29,52,0,0,0,15,28,43,8,0,8,0,0,0,0,1,1,0,0,0
FL-505,2017,116,38,154,85,30,31,8,115,39,93,26,23,11,0,0,0,0,0,1,119,34,0,0,1,130,271,401,97,246,343,33,25,58,104,209,313,26,44,70,0,9,9,0,2,2,0,7,7,5,3,8,9,16,25,8,15,23,1,1,2,6,11,17,3,5,8,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,4,2,6,1,1,2,0,0,0,0,0,0,0,0,0,6,21,27,6,20,26,0,1,1,5,20,25,1,1,2,0,0,0,0,0,0,0,0,0
FL-506,2017,262,0,262,255,0,7,0,255,7,40,0,216,0,3,0,0,0,3,0,40,216,3,0,3,950,122,1072,916,118,1034,34,4,38,317,62,379,607,56,663,10,0,10,4,1,5,12,3,15,11,0,11,72,22,94,68,21,89,4,1,5,19,9,28,50,11,61,1,0,1,1,1,2,1,1,2,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,100,10,110,98,10,108,2,0,2,44,7,51,56,2,58,0,0,0,0,1,1,0,0,0
FL-507,2017,708,24,732,467,22,241,2,489,243,251,13,397,11,0,0,0,0,60,0,264,408,0,0,60,1734,340,2074,1317,280,1597,417,60,477,747,197,944,876,122,998,9,3,12,6,11,17,96,7,103,26,1,27,112,10,122,83,9,92,29,1,30,43,5,48,63,5,68,2,0,2,0,0,0,4,0,4,18,1,19,8,0,8,7,0,7,18,1,19,0,0,0,0,0,0,1,0,1,207,11,218,179,11,190,28,0,28,112,8,120,88,3,91,2,0,2,1,0,1,4,0,4
FL-508,2017,115,5,120,107,5,8,0,112,8,42,3,68,2,3,0,0,0,2,0,45,70,3,0,2,373,446,819,351,436,787,22,10,32,196,275,471,168,133,301,4,19,23,1,10,11,4,9,13,3,0,3,45,7,52,43,7,50,2,0,2,18,3,21,26,4,30,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,68,58,126,65,58,123,3,0,3,35,41,76,33,12,45,0,1,1,0,1,1,0,3,3
FL-509,2017,118,864,982,94,709,24,155,803,179,49,424,58,380,0,7,1,1,10,52,473,438,7,2,62,183,1549,1732,152,1370,1522,31,179,210,85,939,1024,81,510,591,0,11,11,1,13,14,16,76,92,8,1,9,35,77,112,31,71,102,4,6,10,21,40,61,10,32,42,0,0,0,0,1,1,4,4,8,6,1,7,2,0,2,6,1,7,2,0,2,0,0,0,0,0,0,0,0,0,0,72,72,0,71,71,0,1,1,0,59,59,0,10,10,0,0,0,0,1,1,0,2,2
FL-510,2017,425,0,425,397,0,28,0,397,28,176,0,213,0,1,0,1,0,34,0,176,213,1,1,34,1437,432,1869,1362,407,1769,75,25,100,592,184,776,730,212,942,8,5,13,9,4,13,98,27,125,14,0,14,103,37,140,97,33,130,6,4,10,43,13,56,52,18,70,1,1,2,0,0,0,7,5,12,12,0,12,2,0,2,5,0,5,8,0,8,0,0,0,0,0,0,1,0,1,100,25,125,94,24,118,6,1,7,32,9,41,67,13,80,0,0,0,1,0,1,0,3,3
FL-511,2017,132,7,139,127,5,5,2,132,7,38,7,88,0,0,0,1,0,5,0,45,88,0,1,5,501,257,758,490,249,739,11,8,19,267,152,419,215,98,313,4,0,4,3,3,6,12,4,16,11,0,11,44,10,54,44,10,54,0,0,0,25,6,31,18,3,21,1,0,1,0,0,0,0,1,1,11,0,11,0,0,0,4,0,4,7,0,7,0,0,0,0,0,0,0,0,0,76,41,117,76,39,115,0,2,2,54,28,82,22,12,34,0,0,0,0,1,1,0,0,0
FL-512,2017,132,18,150,115,17,17,1,132,18,56,15,55,3,0,0,0,0,21,0,71,58,0,0,21,179,266,445,159,255,414,20,11,31,89,196,285,65,54,119,0,0,0,1,5,6,24,11,35,8,0,8,8,16,24,5,16,21,3,0,3,3,16,19,3,0,3,0,0,0,0,0,0,2,0,2,5,0,5,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,2,0,2,7,33,40,7,32,39,0,1,1,5,23,28,2,7,9,0,0,0,0,1,1,0,2,2
FL-513,2017,247,15,262,223,13,24,2,236,26,114,14,112,0,4,0,5,0,12,1,128,112,4,5,13,592,253,845,545,241,786,47,12,59,368,201,569,186,33,219,7,3,10,10,2,12,21,14,35,3,0,3,44,14,58,36,12,48,8,2,10,30,9,39,10,3,13,0,0,0,1,0,1,3,2,5,3,0,3,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,171,39,210,159,35,194,12,4,16,127,32,159,37,3,40,0,0,0,2,1,3,5,3,8
FL-514,2017,107,19,126,97,18,10,1,115,11,52,10,46,8,0,1,0,0,9,0,62,54,1,0,9,290,435,725,259,403,662,31,32,63,180,222,402,98,75,173,0,1,1,0,0,0,12,137,149,17,7,24,47,31,78,42,31,73,5,0,5,32,22,54,12,9,21,0,0,0,0,0,0,3,0,3,17,7,24,0,0,0,11,4,15,6,3,9,0,0,0,0,0,0,0,0,0,60,12,72,57,8,65,3,4,7,43,7,50,17,2,19,0,0,0,0,0,0,0,3,3
FL-515,2017,14,37,51,14,37,0,0,51,0,14,33,0,4,0,0,0,0,0,0,47,4,0,0,0,143,193,336,134,191,325,9,2,11,116,147,263,19,33,52,2,1,3,1,10,11,5,2,7,1,1,2,44,1,45,42,1,43,2,0,2,32,1,33,9,0,9,2,0,2,0,0,0,1,0,1,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,19,34,14,18,32,1,1,2,9,16,25,4,2,6,0,0,0,0,1,1,2,0,2
FL-517,2017,82,150,232,67,128,15,22,195,37,50,101,28,49,0,0,0,0,4,0,151,77,0,0,4,91,518,609,76,395,471,15,123,138,57,387,444,30,131,161,0,0,0,0,0,0,4,0,4,4,7,11,4,69,73,4,61,65,0,8,8,3,44,47,1,25,26,0,0,0,0,0,0,0,0,0,4,5,9,0,2,2,3,4,7,1,3,4,0,0,0,0,0,0,0,0,0,0,16,16,0,16,16,0,0,0,0,13,13,0,3,3,0,0,0,0,0,0,0,0,0
FL-518,2017,53,77,130,53,77,0,0,130,0,24,45,16,22,0,0,0,0,13,10,69,38,0,0,23,99,403,502,97,390,487,2,13,15,51,218,269,34,164,198,0,1,1,0,2,2,14,18,32,3,8,11,14,41,55,14,39,53,0,2,2,9,20,29,5,18,23,0,0,0,0,0,0,0,3,3,3,8,11,0,0,0,2,5,7,1,3,4,0,0,0,0,0,0,0,0,0,26,17,43,24,17,41,2,0,2,17,6,23,8,11,19,0,0,0,0,0,0,1,0,1
FL-519,2017,65,1690,1755,42,1385,23,305,1427,328,31,1435,22,187,2,34,1,8,9,26,1466,209,36,9,35,178,2415,2593,144,1978,2122,34,437,471,127,2049,2176,32,269,301,4,47,51,4,11,15,11,39,50,4,20,24,16,337,353,15,277,292,1,60,61,13,286,299,2,38,40,0,5,5,0,1,1,1,7,8,4,17,21,0,3,3,4,15,19,0,3,3,0,1,1,0,0,0,0,1,1,45,175,220,36,142,178,9,33,42,38,146,184,5,20,25,1,4,5,0,1,1,1,4,5
FL-520,2017,144,47,191,119,40,25,7,159,32,86,41,47,6,0,0,6,0,5,0,127,53,0,6,5,282,353,635,251,326,577,31,27,58,207,319,526,60,32,92,2,1,3,6,1,7,7,0,7,7,0,7,19,14,33,16,12,28,3,2,5,13,14,27,6,0,6,0,0,0,0,0,0,0,0,0,5,0,5,2,0,2,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,29,28,57,26,26,52,3,2,5,21,28,49,7,0,7,0,0,0,0,0,0,1,0,1
FL-600,2017,1175,0,1175,765,0,410,0,765,410,366,0,796,0,1,0,2,0,10,0,366,796,1,2,10,2710,1011,3721,1738,685,2423,972,326,1298,1065,497,1562,1594,511,2105,11,0,11,7,3,10,33,0,33,45,0,45,146,40,186,101,27,128,45,13,58,46,19,65,95,21,116,1,0,1,0,0,0,4,0,4,38,0,38,7,0,7,6,0,6,38,0,38,0,0,0,0,0,0,1,0,1,158,9,167,127,8,135,31,1,32,68,3,71,87,6,93,0,0,0,0,0,0,3,0,3
FL-601,2017,386,27,413,339,27,47,0,366,47,55,9,323,18,1,0,0,0,7,0,64,341,1,0,7,1493,957,2450,1335,872,2207,158,85,243,545,537,1082,921,399,1320,7,7,14,5,12,17,15,2,17,20,1,21,147,28,175,129,27,156,18,1,19,30,10,40,112,18,130,1,0,1,0,0,0,4,0,4,17,1,18,3,0,3,0,0,0,19,1,20,0,0,0,0,0,0,1,0,1,92,105,197,78,97,175,14,8,22,46,68,114,46,36,82,0,0,0,0,1,1,0,0,0
FL-602,2017,25,32,57,16,32,9,0,48,9,15,24,8,8,0,0,0,0,2,0,39,16,0,0,2,89,133,222,76,127,203,13,6,19,70,113,183,15,16,31,0,0,0,0,1,1,4,3,7,2,0,2,5,4,9,4,4,8,1,0,1,3,4,7,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,53,2,55,49,2,51,4,0,4,44,2,46,8,0,8,0,0,0,0,0,0,1,0,1
FL-603,2017,102,12,114,72,12,30,0,84,30,42,5,55,7,0,0,0,0,5,0,47,62,0,0,5,244,187,431,167,181,348,77,6,83,146,144,290,90,39,129,1,0,1,0,3,3,7,1,8,2,0,2,20,5,25,19,5,24,1,0,1,10,2,12,10,3,13,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,9,13,4,9,13,0,0,0,4,6,10,0,3,3,0,0,0,0,0,0,0,0,0
FL-604,2017,47,3,50,26,0,21,3,26,24,45,3,2,0,0,0,0,0,0,0,48,2,0,0,0,339,292,631,287,257,544,52,35,87,304,264,568,27,22,49,0,2,2,1,0,1,7,4,11,2,0,2,20,8,28,16,8,24,4,0,4,15,8,23,1,0,1,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57,30,87,54,28,82,3,2,5,52,29,81,5,0,5,0,0,0,0,0,0,0,1,1
FL-605,2017,300,26,326,252,26,48,0,278,48,91,7,202,12,0,0,0,0,7,7,98,214,0,0,14,526,1081,1607,465,922,1387,61,159,220,189,561,750,328,474,802,0,6,6,2,11,13,7,29,36,17,1,18,53,64,117,48,50,98,5,14,19,12,21,33,41,39,80,0,0,0,0,3,3,0,1,1,16,1,17,1,0,1,1,0,1,16,0,16,0,0,0,0,0,0,0,1,1,39,26,65,39,25,64,0,1,1,22,18,40,16,6,22,0,1,1,1,0,1,0,1,1
FL-606,2017,57,62,119,40,41,17,21,81,38,50,46,5,5,2,0,0,0,0,11,96,10,2,0,11,434,187,621,264,88,352,170,99,269,333,141,474,49,12,61,15,2,17,5,2,7,32,30,62,0,1,1,78,40,118,46,21,67,32,19,51,58,30,88,10,5,15,2,0,2,1,0,1,7,5,12,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0
GA-500,2017,469,14,483,454,14,15,0,468,15,18,0,434,10,2,0,1,0,14,4,18,444,2,1,18,2891,681,3572,2813,659,3472,78,22,100,314,57,371,2490,570,3060,15,4,19,17,11,28,55,39,94,6,1,7,187,19,206,181,19,200,6,0,6,16,3,19,167,12,179,0,1,1,1,0,1,3,3,6,6,1,7,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,321,65,386,315,62,377,6,3,9,43,8,51,274,43,317,0,1,1,1,2,3,3,11,14
GA-501,2017,1328,169,1497,1172,161,156,8,1333,164,350,56,871,105,10,4,1,2,96,2,406,976,14,3,98,1843,1873,3716,1674,1806,3480,169,67,236,563,957,1520,1164,819,1983,13,7,20,4,25,29,99,65,164,33,12,45,105,117,222,96,110,206,9,7,16,35,60,95,69,46,115,0,3,3,0,0,0,1,8,9,25,12,37,8,0,8,10,6,16,23,6,29,0,0,0,0,0,0,0,0,0,40,117,157,39,115,154,1,2,3,19,71,90,17,41,58,1,0,1,0,0,0,3,5,8
GA-502,2017,70,6,76,68,6,2,0,74,2,10,0,57,6,0,0,0,0,3,0,10,63,0,0,3,203,90,293,200,90,290,3,0,3,17,18,35,181,72,253,0,0,0,0,0,0,5,0,5,0,0,0,3,4,7,3,4,7,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,19,18,1,19,0,0,0,2,0,2,16,1,17,0,0,0,0,0,0,0,0,0
GA-503,2017,57,0,57,57,0,0,0,57,0,5,0,52,0,0,0,0,0,0,0,5,52,0,0,0,146,93,239,137,90,227,9,3,12,48,39,87,96,49,145,1,2,3,1,3,4,0,0,0,1,0,1,7,5,12,7,5,12,0,0,0,3,1,4,3,4,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,9,4,2,6,1,2,3,1,2,3,4,1,5,0,1,1,0,0,0,0,0,0
GA-504,2017,29,0,29,29,0,0,0,29,0,3,0,26,0,0,0,0,0,0,0,3,26,0,0,0,199,47,246,197,47,244,2,0,2,64,13,77,127,31,158,1,0,1,1,0,1,6,3,9,1,0,1,3,2,5,3,2,5,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39,5,44,37,5,42,2,0,2,12,3,15,24,1,25,0,0,0,0,0,0,3,1,4
GA-505,2017,74,0,74,70,0,4,0,70,4,12,0,52,0,3,0,0,0,7,0,12,52,3,0,7,246,73,319,239,72,311,7,1,8,98,25,123,131,45,176,4,0,4,0,0,0,13,3,16,5,0,5,16,2,18,15,2,17,1,0,1,3,1,4,12,1,13,0,0,0,0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,12,5,17,12,5,17,0,0,0,5,4,9,7,1,8,0,0,0,0,0,0,0,0,0
GA-506,2017,153,14,167,149,12,4,2,161,6,10,2,121,7,6,0,0,0,16,5,12,128,6,0,21,285,118,403,277,108,385,8,10,18,88,59,147,172,50,222,7,0,7,0,2,2,18,7,25,0,0,0,7,2,9,7,2,9,0,0,0,3,1,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,7,13,20,0,1,1,4,6,10,3,8,11,0,0,0,0,0,0,0,0,0
GA-507,2017,175,0,175,168,0,7,0,168,7,46,0,126,0,0,0,0,0,3,0,46,126,0,0,3,563,363,926,543,351,894,20,12,32,220,164,384,331,191,522,0,1,1,4,3,7,8,4,12,14,0,14,55,46,101,52,44,96,3,2,5,22,4,26,29,39,68,0,0,0,0,0,0,4,3,7,11,0,11,3,0,3,6,0,6,8,0,8,0,0,0,0,0,0,0,0,0,11,27,38,11,24,35,0,3,3,4,17,21,7,10,17,0,0,0,0,0,0,0,0,0
GA-508,2017,194,0,194,191,0,3,0,191,3,5,0,186,0,0,0,0,0,3,0,5,186,0,0,3,275,185,460,270,179,449,5,6,11,22,39,61,245,138,383,0,1,1,1,1,2,7,6,13,2,0,2,7,14,21,7,14,21,0,0,0,0,6,6,6,8,14,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,13,8,21,12,8,20,1,0,1,2,5,7,10,2,12,0,0,0,0,1,1,1,0,1
GU-500,2017,70,567,637,70,543,0,24,613,24,6,0,0,1,62,545,0,0,2,21,6,1,607,0,23,87,765,852,87,726,813,0,39,39,9,6,15,0,3,3,73,728,801,0,0,0,5,28,33,1,6,7,1,7,8,1,7,8,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,4,20,24,4,14,18,0,6,6,1,1,2,0,2,2,1,16,17,0,0,0,2,1,3
HI-500,2017,540,298,838,457,260,83,38,717,121,62,34,16,5,295,214,1,16,166,29,96,21,509,17,195,785,1476,2261,669,1293,1962,116,183,299,171,599,770,32,39,71,356,615,971,4,52,56,222,171,393,20,3,23,26,106,132,24,92,116,2,14,16,3,51,54,1,3,4,18,35,53,0,2,2,4,15,19,19,3,22,1,0,1,2,0,2,0,0,0,15,3,18,0,0,0,3,0,3,23,143,166,19,129,148,4,14,18,12,79,91,2,5,7,3,40,43,0,4,4,6,15,21
HI-501,2017,1622,225,1847,1416,197,206,28,1613,234,69,7,24,5,1021,146,9,0,499,67,76,29,1167,9,566,2635,2324,4959,2318,1975,4293,317,349,666,381,443,824,109,75,184,1372,1214,2586,17,33,50,756,559,1315,40,8,48,90,168,258,74,145,219,16,23,39,9,21,30,3,8,11,42,91,133,1,0,1,35,48,83,34,6,40,6,2,8,4,1,5,0,1,1,23,5,28,0,0,0,13,1,14,214,235,449,193,207,400,21,28,49,84,64,148,43,21,64,50,105,155,1,5,6,36,40,76
IA-500,2017,129,0,129,109,0,20,0,109,20,62,0,31,0,4,0,14,0,18,0,62,31,4,14,18,286,2,288,251,2,253,35,0,35,155,0,155,48,0,48,7,0,7,46,2,48,30,0,30,4,0,4,10,0,10,9,0,9,1,0,1,6,0,6,0,0,0,0,0,0,2,0,2,2,0,2,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,11,1,12,11,1,12,0,0,0,7,0,7,1,0,1,0,0,0,3,1,4,0,0,0
IA-501,2017,985,0,985,897,0,88,0,897,88,458,0,394,0,15,0,5,0,113,0,458,394,15,5,113,1742,50,1792,1617,43,1660,125,7,132,1019,42,1061,555,7,562,20,0,20,14,1,15,134,0,134,57,0,57,149,3,152,136,2,138,13,1,14,89,3,92,53,0,53,0,0,0,1,0,1,6,0,6,50,0,50,7,0,7,30,0,30,25,0,25,0,0,0,0,0,0,2,0,2,70,11,81,67,10,77,3,1,4,49,11,60,13,0,13,2,0,2,1,0,1,5,0,5
IA-502,2017,142,0,142,135,0,7,0,135,7,43,0,75,0,0,0,5,0,19,0,43,75,0,5,19,624,52,676,591,47,638,33,5,38,393,45,438,183,2,185,4,1,5,8,3,11,36,1,37,12,0,12,50,1,51,47,1,48,3,0,3,26,1,27,21,0,21,0,0,0,1,0,1,2,0,2,12,0,12,0,0,0,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,72,6,78,70,5,75,2,1,3,54,5,59,16,1,17,0,0,0,0,0,0,2,0,2
